domain_id,hierarchy
4oawB01,2.60.40.10.137
5e8eB01,2.60.40.10.137
4p9mH01,2.60.40.10.137
5cjxA01,2.60.40.10.137
4ydjA01,2.60.40.10.137
3lpwA01,2.60.40.10.138
2nziA03,2.60.40.10.138
3p2tA02,2.60.40.10.145
1nkrA02,2.60.40.10.145
1m4kA02,2.60.40.10.145
2dliA02,2.60.40.10.145
3h8nA02,2.60.40.10.145
3wyrA02,2.60.40.10.145
1ollA02,2.60.40.10.145
4llaA02,2.60.40.10.145
4ll9A02,2.60.40.10.145
2gi7A02,2.60.40.10.145
1my5A00,2.60.40.10.149
1iknA02,2.60.40.10.149
1nfiA02,2.60.40.10.149
2o61A02,2.60.40.10.149
1gjiA02,2.60.40.10.149
1zk9A00,2.60.40.10.149
1zkaA00,2.60.40.10.149
4jhbA00,2.60.40.10.149
4jgmA00,2.60.40.10.149
3juzA00,2.60.40.10.149
3jssA00,2.60.40.10.149
3jv0A00,2.60.40.10.149
3do7A02,2.60.40.10.149
1ogaD02,2.60.40.10.152
3qfjD02,2.60.40.10.152
2vlrD02,2.60.40.10.152
1qrnD02,2.60.40.10.152
2cdeA02,2.60.40.10.152
4ww1A02,2.60.40.10.152
3vxsD02,2.60.40.10.152
5eu6D02,2.60.40.10.152
3revA02,2.60.40.10.152
3c5zA02,2.60.40.10.152
5ks9E02,2.60.40.10.152
4l8sA02,2.60.40.10.152
3c60A02,2.60.40.10.152
2bnuA02,2.60.40.10.153
2nw2A02,2.60.40.10.153
4p23A02,2.60.40.10.153
1lp9E02,2.60.40.10.153
1mwaA02,2.60.40.10.153
1nfdA02,2.60.40.10.153
1wwcA00,2.60.40.10.165
1he7A00,2.60.40.10.165
1wwwX00,2.60.40.10.165
4crpA00,2.60.40.10.165
1wwbX00,2.60.40.10.165
1hcfX00,2.60.40.10.165
4yo0A01,2.60.40.10.188
4whtA01,2.60.40.10.188
4ojfH01,2.60.40.10.188
3qpxH01,2.60.40.10.188
4onfH01,2.60.40.10.188
4kvcH01,2.60.40.10.188
1igcH01,2.60.40.10.188
2hrpH01,2.60.40.10.188
3r06B01,2.60.40.10.188
1bz7B01,2.60.40.10.188
2aabH01,2.60.40.10.188
4c83A01,2.60.40.10.188
2gfbB01,2.60.40.10.188
4uaoC01,2.60.40.10.188
3tclA01,2.60.40.10.188
5esvA01,2.60.40.10.188
4g6fB01,2.60.40.10.188
5iq7H01,2.60.40.10.188
5iq9A01,2.60.40.10.188
4fnlH01,2.60.40.10.188
4fnlI01,2.60.40.10.188
4fp8H01,2.60.40.10.188
4fp8I01,2.60.40.10.188
4fp8J01,2.60.40.10.188
4fp8K01,2.60.40.10.188
1op3H01,2.60.40.10.188
3oauH01,2.60.40.10.188
4ydkH01,2.60.40.10.188
2wqrA02,2.60.40.10.197
5lgkB02,2.60.40.10.197
3hc4H01,2.60.40.10.201
3hc3H01,2.60.40.10.201
3hc0A01,2.60.40.10.201
3n9gH01,2.60.40.10.201
2d7tH00,2.60.40.10.201
5ifaH01,2.60.40.10.201
4jdvA01,2.60.40.10.201
4jpiA01,2.60.40.10.201
4jpkH01,2.60.40.10.201
5tf1H01,2.60.40.10.201
5f7eH01,2.60.40.10.201
4wukH01,2.60.40.10.201
4n0yH01,2.60.40.10.201
1vgeH01,2.60.40.10.201
4q2zA01,2.60.40.10.201
5chnA01,2.60.40.10.201
5tfsH01,2.60.40.10.201
5azeH01,2.60.40.10.201
3x3fH01,2.60.40.10.201
3u0tB01,2.60.40.10.201
4hk0A01,2.60.40.10.201
4hk3J01,2.60.40.10.201
4imkA01,2.60.40.10.201
4hfwB01,2.60.40.10.201
4nm4H01,2.60.40.10.201
4hkxA01,2.60.40.10.201
5iwlA01,2.60.40.10.201
5iwlB01,2.60.40.10.201
5tgbA01,2.60.40.10.201
5kn5A01,2.60.40.10.201
3qehA01,2.60.40.10.201
5f9wB01,2.60.40.10.201
4xhjD01,2.60.40.10.201
4r96B01,2.60.40.10.201
5jofA01,2.60.40.10.201
4ut9H00,2.60.40.10.201
5t3zD01,2.60.40.10.201
5i8cA01,2.60.40.10.201
5awnH01,2.60.40.10.201
5cckH01,2.60.40.10.201
3u1sH01,2.60.40.10.201
4rqqB01,2.60.40.10.201
4rqqD01,2.60.40.10.201
4rqqH01,2.60.40.10.201
3kgrA00,2.60.40.10.208
3rp1C00,2.60.40.10.208
1ugnA01,2.60.40.10.208
1vdgB01,2.60.40.10.208
2dypD01,2.60.40.10.208
3q2cA00,2.60.40.10.208
2otpB01,2.60.40.10.208
2gi7B01,2.60.40.10.208
4x83A03,2.60.40.10.214
4x9hA03,2.60.40.10.214
1g0xA02,2.60.40.10.254
2otpA02,2.60.40.10.254
1uctA02,2.60.40.10.254
4llaA01,2.60.40.10.254
4ll9B01,2.60.40.10.254
4lpvA00,2.60.40.10.255
4lpxA00,2.60.40.10.255
4lpyA00,2.60.40.10.255
4lptB00,2.60.40.10.255
3tesA00,2.60.40.10.255
4m6aB00,2.60.40.10.255
4lpwB00,2.60.40.10.255
4lpuA00,2.60.40.10.255
4u3hA00,2.60.40.10.255
4yefB00,2.60.40.10.260
2lu3A00,2.60.40.10.260
4lstH01,2.60.40.10.277
4toyH01,2.60.40.10.277
5cezD01,2.60.40.10.277
4tvpD01,2.60.40.10.277
3gkwH01,2.60.40.10.277
4jb9H01,2.60.40.10.277
4eowH01,2.60.40.10.277
5cgyC01,2.60.40.10.277
5f96H01,2.60.40.10.277
4rwyH01,2.60.40.10.277
4rx4A01,2.60.40.10.277
4xmpH01,2.60.40.10.277
4xnyH01,2.60.40.10.277
4jpwH01,2.60.40.10.277
4lspH01,2.60.40.10.277
4d9qE01,2.60.40.10.277
4s1rH01,2.60.40.10.277
3bp6B02,2.60.40.10.290
4z18A02,2.60.40.10.290
3ffcD01,2.60.40.10.306
3omzA02,2.60.40.10.306
2w0pB00,2.60.40.10.347
2brqA00,2.60.40.10.347
3iswB00,2.60.40.10.347
2mtpA00,2.60.40.10.347
2aavA00,2.60.40.10.347
2d7oA00,2.60.40.10.347
2di8A01,2.60.40.10.347
2dicA01,2.60.40.10.347
1cdcA00,2.60.40.10.363
1hngA01,2.60.40.10.363
1t6wA00,2.60.40.10.363
1hnfA01,2.60.40.10.363
1qa9A00,2.60.40.10.363
4go6D02,2.60.40.10.555
2m26A01,2.60.40.10.555
1wftA01,2.60.40.10.555
5j7cD00,2.60.40.10.563
4ov6F00,2.60.40.10.563
3qwqB00,2.60.40.10.563
4nkqB01,2.60.40.10.721
3cxeC01,2.60.40.10.721
4k3dH01,2.60.40.10.748
5iltH01,2.60.40.10.748
2ee6A00,2.60.40.10.779
2k9uA00,2.60.40.10.779
2dkmA00,2.60.40.10.780
2cuiA00,2.60.40.10.780
1x4xA00,2.60.40.10.782
1x3dA00,2.60.40.10.782
2dn7A00,2.60.40.10.792
1x5hA00,2.60.40.10.792
1x5xA00,2.60.40.10.802
1ueyA00,2.60.40.10.802
2crzA00,2.60.40.10.806
1wf5A00,2.60.40.10.806
2db8A00,2.60.40.10.807
1uemA00,2.60.40.10.807
1f3rB02,2.60.40.10.812
1bwmA02,2.60.40.10.812
2ed7A00,2.60.40.10.834
1x5fA00,2.60.40.10.834
1va9A00,2.60.40.10.840
1uenA00,2.60.40.10.840
2bwqA00,2.60.40.150.8
1v27A00,2.60.40.150.8
4ts6A00,2.60.40.150.8
1rh8A00,2.60.40.150.8
1ugkA00,2.60.40.150.43
2enpA00,2.60.40.150.43
2d8kA00,2.60.40.150.43
2dmgA00,2.60.40.150.43
1a3qA01,2.60.40.340.1
1iknA01,2.60.40.340.1
1leiA01,2.60.40.340.1
1nfiA01,2.60.40.340.1
2o61A01,2.60.40.340.1
1gjiA01,2.60.40.340.1
1nfkA01,2.60.40.340.1
1svcP01,2.60.40.340.1
1leiB01,2.60.40.340.1
2o61B01,2.60.40.340.1
2v2tB01,2.60.40.340.1
1bvoA00,2.60.40.340.1
2v2tA01,2.60.40.340.1
1p7hL01,2.60.40.340.2
1a66A00,2.60.40.340.2
1nfaA00,2.60.40.340.2
1imhC01,2.60.40.340.2
1pjwA00,2.60.40.350.1
2jqmA00,2.60.40.350.1
3ziyA02,2.60.40.420.12
1kbvA02,2.60.40.420.12
2xu9A01,2.60.40.420.23
3aw5A01,2.60.40.420.23
3t9wA02,2.60.40.420.25
3tasB02,2.60.40.420.25
2cuaB00,2.60.40.420.29
2llnA00,2.60.40.420.29
3v9eA03,2.60.40.420.59
3ppsA03,2.60.40.420.59
4enzA01,2.60.40.420.77
2r7eA03,2.60.40.420.77
2zooA01,2.60.40.420.83
2dv6A02,2.60.40.420.83
1sluA00,2.60.40.550.1
1n8oE00,2.60.40.550.1
1ifgA00,2.60.40.550.1
1xx9D00,2.60.40.550.1
1ezuA00,2.60.40.550.1
4niyG00,2.60.40.550.1
1xxfC00,2.60.40.550.1
2y6tH00,2.60.40.550.1
3q01A00,2.60.40.720.1
3q05A00,2.60.40.720.1
3q06A00,2.60.40.720.1
2rmnA00,2.60.40.720.1
5kbdA00,2.60.40.720.1
4guqB00,2.60.40.720.1
1eaqA00,2.60.40.720.4
1cmoA00,2.60.40.720.4
3qzbA00,2.60.40.730.1
1dqiA00,2.60.40.730.1
2hvbA00,2.60.40.730.1
4c4bA00,2.60.40.730.1
3qe5A02,2.60.40.740.6
4ofqB01,2.60.40.740.6
3n3eB00,2.60.40.790.6
4mjhA00,2.60.40.790.6
4ylbB00,2.60.40.790.8
4yl9C00,2.60.40.790.8
4ye0A00,2.60.40.790.10
4ydzB00,2.60.40.790.10
3qorD00,2.60.40.790.13
3qorC00,2.60.40.790.13
3qorE00,2.60.40.790.13
3qorB00,2.60.40.790.13
3qorA00,2.60.40.790.13
2cr0A00,2.60.40.790.13
1wfiA00,2.60.40.790.13
4jqiA01,2.60.40.840.1
3p2dA01,2.60.40.840.1
3jwnE00,2.60.40.1090.10
2jmrA00,2.60.40.1090.10
3zssA04,2.60.40.1180.30
4u33A04,2.60.40.1180.30
3ecqA04,2.60.40.1180.125
3ecqB04,2.60.40.1180.125
2zxqA03,2.60.40.1180.125
3gefA00,2.60.40.1260.1
3gefB00,2.60.40.1260.1
3gefC00,2.60.40.1260.1
3gefD00,2.60.40.1260.1
1ifrA00,2.60.40.1260.1
1ivtA00,2.60.40.1260.1
3umnA00,2.60.40.1260.1
2lllA00,2.60.40.1260.1
2kpwA00,2.60.40.1260.1
2qksA02,2.60.40.1400.1
1u4fB01,2.60.40.1400.1
3fcsA02,2.60.40.1460.1
3vi3A02,2.60.40.1460.1
2bcmA00,2.60.40.1570.1
1ut1B00,2.60.40.1570.1
1usqA00,2.60.40.1570.1
1uszA00,2.60.40.1570.1
1ut2B00,2.60.40.1570.1
1rxlA00,2.60.40.1570.1
2k6wA01,2.60.40.1890.2
1x9lA01,2.60.40.1890.2
2a74A02,2.60.40.1930.4
5jtwA02,2.60.40.1930.4
3qrlA00,2.60.40.1970.1
5d7eA00,2.60.40.1970.1
2l7eA00,2.60.40.1970.1
3e9uA00,2.60.40.2030.4
2lt9A00,2.60.40.2030.4
2kltA00,2.60.40.2030.4
4y2lD00,2.60.40.2040.1
4y2oB00,2.60.40.2040.1
3hbzA01,2.60.40.2340.2
4jrlA01,2.60.40.2340.2
3jybA00,2.60.40.2380.1
3jybB00,2.60.40.2380.1
2xbzB00,2.60.40.2380.1
2y7lA02,2.60.40.2430.1
2ylhA02,2.60.40.2430.1
4leeA02,2.60.40.2430.1
3qs2A00,2.60.40.3290.1
3qs3A00,2.60.40.3290.1
4bctA00,2.60.110.10.1
2ahnA00,2.60.110.10.1
1z3qA00,2.60.110.10.1
3zs3A00,2.60.110.10.1
4muvA00,2.60.120.10.4
3co2D00,2.60.120.10.4
4z07A02,2.60.120.10.15
3shrA02,2.60.120.10.15
3i54D01,2.60.120.10.25
2pqqD00,2.60.120.10.25
3kgzA00,2.60.120.10.29
3jzvA00,2.60.120.10.29
3pnaA01,2.60.120.10.45
3pvbB01,2.60.120.10.45
2f4pA00,2.60.120.10.64
2f4pC00,2.60.120.10.64
2f4pD00,2.60.120.10.64
2f4pB00,2.60.120.10.64
4uxaA00,2.60.120.10.64
4bifA00,2.60.120.10.64
1ne6A02,2.60.120.10.96
2qcsB02,2.60.120.10.96
4dinB02,2.60.120.10.96
1cx4A02,2.60.120.10.96
1pvc300,2.60.120.20.1
3vbhC00,2.60.120.20.1
3zfeC00,2.60.120.20.1
4gmp300,2.60.120.20.1
5c8cC00,2.60.120.20.1
5k0uB00,2.60.120.20.1
1ncqC00,2.60.120.20.1
4gb3300,2.60.120.20.1
1bev300,2.60.120.20.1
4q4w200,2.60.120.20.2
1hxs200,2.60.120.20.2
1ar7200,2.60.120.20.2
1pvc200,2.60.120.20.2
1eah200,2.60.120.20.2
4wm8B00,2.60.120.20.2
1bev200,2.60.120.20.2
1aym200,2.60.120.20.2
1fpn200,2.60.120.20.2
1r1a200,2.60.120.20.2
3vbhB00,2.60.120.20.2
3zfeB00,2.60.120.20.2
4rqpC00,2.60.120.20.2
4gmp000,2.60.120.20.2
5c4wB00,2.60.120.20.2
5abjB00,2.60.120.20.2
1ncqB00,2.60.120.20.2
1k5mB00,2.60.120.20.2
2hwb200,2.60.120.20.2
1rhi200,2.60.120.20.2
1h8tB00,2.60.120.20.2
1mqtB00,2.60.120.20.2
1oopB00,2.60.120.20.2
4gb3200,2.60.120.20.2
5k0uC00,2.60.120.20.2
1ev1200,2.60.120.20.2
1d4m200,2.60.120.20.2
2x5iB00,2.60.120.20.2
1cov200,2.60.120.20.2
4q4w100,2.60.120.20.5
1al2100,2.60.120.20.5
1ar6100,2.60.120.20.5
1ar7100,2.60.120.20.5
1pvc100,2.60.120.20.5
1vbe100,2.60.120.20.5
1h8tA00,2.60.120.20.5
3cjiB00,2.60.120.20.7
2mev300,2.60.120.20.7
1mec300,2.60.120.20.7
5fmoS00,2.60.120.20.10
1pgl100,2.60.120.20.10
1tmf100,2.60.120.20.16
2mev100,2.60.120.20.16
1mec100,2.60.120.20.16
4sbvC00,2.60.120.20.17
1x36A00,2.60.120.20.17
3cjiC00,2.60.120.20.19
5cfcC00,2.60.120.20.19
1tme200,2.60.120.20.19
1tmf200,2.60.120.20.19
3zfeA00,2.60.120.20.23
1bev100,2.60.120.20.23
1ddlA00,2.60.120.20.34
2fz1B00,2.60.120.20.34
1auyB00,2.60.120.20.34
1auyC00,2.60.120.20.34
4ftsA00,2.60.120.20.52
4ftsC00,2.60.120.20.52
4fteC00,2.60.120.20.52
1novA00,2.60.120.20.52
1xu1A00,2.60.120.40.10
1kxgA00,2.60.120.40.10
1h4gB00,2.60.120.180.1
1h4gA00,2.60.120.180.1
1qh7A00,2.60.120.180.1
1qh7B00,2.60.120.180.1
1h4hD00,2.60.120.180.1
1h4hA00,2.60.120.180.1
1h4hC00,2.60.120.180.1
1h4hB00,2.60.120.180.1
1qh6A00,2.60.120.180.1
1qh6B00,2.60.120.180.1
2f6bA00,2.60.120.180.1
4ixlA00,2.60.120.180.1
2dckA01,2.60.120.180.1
1igoA00,2.60.120.180.1
1xnkA00,2.60.120.180.1
1xnkB00,2.60.120.180.1
1h1aA00,2.60.120.180.1
1h1aB00,2.60.120.180.1
3mf6A00,2.60.120.180.1
3mfaA00,2.60.120.180.1
3mf9A00,2.60.120.180.1
3mfcA00,2.60.120.180.1
1m4wA00,2.60.120.180.1
5ej3A00,2.60.120.180.1
3b5lB00,2.60.120.180.1
3zseA00,2.60.120.180.1
1hixB00,2.60.120.180.1
3exuA00,2.60.120.180.1
2dczA00,2.60.120.180.1
2b45X00,2.60.120.180.1
5k9yA00,2.60.120.180.1
5k9yB00,2.60.120.180.1
1xnbA00,2.60.120.180.1
1xncA00,2.60.120.180.1
3vzoA00,2.60.120.180.1
1bcxA00,2.60.120.180.1
1hv0A00,2.60.120.180.1
1c5hA00,2.60.120.180.1
2z79A00,2.60.120.180.1
2dcyA00,2.60.120.180.1
2bvvA00,2.60.120.180.1
3vzkA00,2.60.120.180.1
1hv1A00,2.60.120.180.1
3vzmA00,2.60.120.180.1
1f5jA00,2.60.120.180.1
2vgdA00,2.60.120.180.1
2vulA00,2.60.120.180.1
5hxvA00,2.60.120.180.1
4xxaA00,2.60.120.200.28
3ipvA00,2.60.120.200.28
5kxdA00,2.60.120.200.28
3ipvC00,2.60.120.200.28
2wkkA00,2.60.120.200.69
2r0hA00,2.60.120.200.69
3mw4A00,2.60.120.200.71
3mw3A00,2.60.120.200.71
3zxfB00,2.60.120.200.73
3zxfA00,2.60.120.200.73
4uw3A00,2.60.120.200.73
1x50A01,2.60.120.200.73
5cblB00,2.60.120.200.73
2yroA00,2.60.120.200.73
2w39A00,2.60.120.200.84
2wlqA00,2.60.120.200.84
3wdwA00,2.60.120.200.84
3wdvB00,2.60.120.200.84
4r4xA03,2.60.120.230.4
4r4zD03,2.60.120.230.4
3ks7A02,2.60.120.230.4
3ks7B02,2.60.120.230.4
3ks7C02,2.60.120.230.4
3ks7D02,2.60.120.230.4
4qhbA02,2.60.120.230.4
4qhbB02,2.60.120.230.4
4qhbC02,2.60.120.230.4
4qhbD02,2.60.120.230.4
5jr2C00,2.60.120.260.25
3ckhA00,2.60.120.260.25
2bbaA00,2.60.120.260.25
3p1iA00,2.60.120.260.25
1kgyA00,2.60.120.260.25
3etpA00,2.60.120.260.25
5dmyA01,2.60.120.260.56
4cu7A01,2.60.120.260.56
4e8dA03,2.60.120.260.91
4madA03,2.60.120.260.91
1f35A00,2.60.120.390.1
1f35B00,2.60.120.390.1
1jobA00,2.60.120.390.1
1jodA00,2.60.120.390.1
1jodB00,2.60.120.390.1
1jytA00,2.60.120.390.1
1wwyA00,2.60.120.470.1
1xoyA00,2.60.120.470.1
3h3lA00,2.60.120.560.9
3osdA00,2.60.120.560.9
4hxcA00,2.60.120.560.9
3nmbA00,2.60.120.560.9
5iatA01,2.60.120.620.9
2jigA01,2.60.120.620.9
3dxtA00,2.60.120.650.2
3dxuA00,2.60.120.650.2
4v2wA01,2.60.120.650.2
5a7oA01,2.60.120.650.2
5a7wB01,2.60.120.650.2
2wwjA01,2.60.120.650.2
4v1pA00,2.60.120.920.1
2fbeB00,2.60.120.920.1
3uv9A00,2.60.120.920.4
2lm3A00,2.60.120.920.4
4mbyH00,2.60.175.10.1
4poqF00,2.60.175.10.1
4u60A00,2.60.175.10.1
4mj0D00,2.60.175.10.2
3bwrA00,2.60.175.10.2
1sva400,2.60.175.10.4
1sidF00,2.60.175.10.4
2brfA00,2.60.200.20.7
3kt9A00,2.60.200.20.7
2kb3A01,2.60.200.20.28
2kklA00,2.60.200.20.28
1qscA00,2.60.210.10.6
1qscB00,2.60.210.10.6
1qscC00,2.60.210.10.6
4ghuA00,2.60.210.10.6
1flkA00,2.60.210.10.6
1rf3A00,2.60.210.10.6
4gjhA00,2.60.210.10.6
2kxsA00,2.60.220.30.3
2kxrA01,2.60.220.30.3
1rg8A00,2.80.10.50.4
4qalA00,2.80.10.50.4
4qc4A00,2.80.10.50.4
4qbcB00,2.80.10.50.4
3bb2A00,2.80.10.50.4
3baoB00,2.80.10.50.4
1p63B00,2.80.10.50.4
3ba7A00,2.80.10.50.4
3bauA00,2.80.10.50.4
3bavA00,2.80.10.50.4
3bahB00,2.80.10.50.4
1jy0B00,2.80.10.50.4
3ba4A00,2.80.10.50.4
3ba5A00,2.80.10.50.4
3bagA00,2.80.10.50.4
1jt4A00,2.80.10.50.4
1q04A00,2.80.10.50.4
3baqA00,2.80.10.50.4
3cqaB00,2.80.10.50.4
1jt5A00,2.80.10.50.4
2aqzB00,2.80.10.50.4
3crgA00,2.80.10.50.4
3fjfB00,2.80.10.50.4
3fj9A00,2.80.10.50.4
3fjhA00,2.80.10.50.4
3fjjA00,2.80.10.50.4
1jt3A00,2.80.10.50.4
4xkiA00,2.80.10.50.4
3fjaA00,2.80.10.50.4
1pzzB00,2.80.10.50.4
3fj8A00,2.80.10.50.4
3fjcA00,2.80.10.50.4
3fjbA00,2.80.10.50.4
1q03A00,2.80.10.50.4
3criB00,2.80.10.50.4
1ytoB00,2.80.10.50.4
3fjeA00,2.80.10.50.4
3crhA00,2.80.10.50.4
3fjkA00,2.80.10.50.4
4q9gA00,2.80.10.50.4
2hw9A00,2.80.10.50.4
2hwmA00,2.80.10.50.4
2hwaB00,2.80.10.50.4
2hz9B00,2.80.10.50.4
4q91B00,2.80.10.50.4
4q9pB00,2.80.10.50.4
4yolA00,2.80.10.50.4
4qo3A00,2.80.10.50.4
2ntdB00,2.80.10.50.4
3fjiB00,2.80.10.50.4
3ojmA00,2.80.10.50.4
1jt7B00,2.80.10.50.4
1m16A00,2.80.10.50.4
1jtcA00,2.80.10.50.4
3fjdA00,2.80.10.50.4
1nzkA00,2.80.10.50.4
3fgmA00,2.80.10.50.4
1barB00,2.80.10.50.4
1dzcA00,2.80.10.50.4
2d7iA02,2.80.10.50.76
1xhbA03,2.80.10.50.76
2vu9A02,2.80.10.50.81
5jlvA02,2.80.10.50.81
4iqpA02,2.80.10.50.81
2nyyA04,2.80.10.50.81
3ffzA04,2.80.10.50.81
4kl5B00,2.170.16.10.5
4kl6A00,2.170.16.10.5
4iovA00,2.170.30.10.1
3nttA00,2.170.30.10.1
1z14A00,2.170.30.10.2
1mvmA00,2.170.30.10.2
1c8eA00,2.170.30.10.2
1nqeA01,2.170.130.10.3
3m8bA01,2.170.130.10.3
1fepA01,2.170.130.10.3
1yz1A00,2.170.150.10.1
3ebmA00,2.170.150.10.1
1h6qA00,2.170.150.10.1
3cxkA00,2.170.150.20.3
3hcgB00,2.170.150.20.3
3hcgC00,2.170.150.20.3
3hcgD00,2.170.150.20.3
3hcgA00,2.170.150.20.3
1l1dA00,2.170.150.20.3
1l1dB00,2.170.150.20.3
2kznA00,2.170.150.20.3
3e0mA02,2.170.150.20.3
3hcjA01,2.170.150.20.5
3hciA01,2.170.150.20.5
2k8dA00,2.170.150.20.5
4a2vA00,2.170.150.30.1
2ykgA04,2.170.150.30.1
5f9fA04,2.170.150.30.1
3ga3A00,2.170.150.30.2
2rqbA00,2.170.150.30.2
2d5bA02,2.170.220.10.1
1a8hA02,2.170.220.10.1
2d54A02,2.170.220.10.1
4qreA02,2.170.220.10.1
4py2A02,2.170.220.10.1
3kflA02,2.170.220.10.1
4mw0B02,2.170.220.10.1
4mwdB02,2.170.220.10.1
4mwbB02,2.170.220.10.1
4zt4A02,2.170.220.10.1
4mw5A02,2.170.220.10.1
4zt5A02,2.170.220.10.1
4zt7A02,2.170.220.10.1
4mw4B02,2.170.220.10.1
4mweA02,2.170.220.10.1
4mvxB02,2.170.220.10.1
4mw1B02,2.170.220.10.1
4mw4A02,2.170.220.10.1
4eg8B02,2.170.220.10.1
4mvxA02,2.170.220.10.1
4mw6A02,2.170.220.10.1
4mwcB02,2.170.220.10.1
4zt2A02,2.170.220.10.1
4eg7A02,2.170.220.10.1
4eg7B02,2.170.220.10.1
4mw7A02,2.170.220.10.1
4zt3A02,2.170.220.10.1
4eg6A02,2.170.220.10.1
4mvwB02,2.170.220.10.1
4eg3A02,2.170.220.10.1
3tunB02,2.170.220.10.1
3u1fB02,2.170.220.10.1
3tunA02,2.170.220.10.1
3u1gA02,2.170.220.10.1
3u1zB02,2.170.220.10.1
3u20B02,2.170.220.10.1
4mw0A02,2.170.220.10.1
4mwdA02,2.170.220.10.1
4zt6A02,2.170.220.10.1
4mw2A02,2.170.220.10.1
4mvyA02,2.170.220.10.1
4mwbA02,2.170.220.10.1
4mw1A02,2.170.220.10.1
4eg8A02,2.170.220.10.1
4mwcA02,2.170.220.10.1
4eg1A02,2.170.220.10.1
4mvwA02,2.170.220.10.1
4eg4A02,2.170.220.10.1
3u1eA02,2.170.220.10.1
3u1fA02,2.170.220.10.1
3u1zA02,2.170.220.10.1
3u20A02,2.170.220.10.1
4egaA02,2.170.220.10.1
2xfmA00,2.170.260.10.3
3qirD00,2.170.260.10.3
3o7xA00,2.170.260.10.3
4ypaD00,2.170.270.10.8
3ooiA00,2.170.270.10.8
1igdA00,3.10.20.10.1
2ighA00,3.10.20.10.1
1p7eA00,3.10.20.10.1
3filB00,3.10.20.10.1
3filA00,3.10.20.10.1
3mp9A00,3.10.20.10.1
1pgbA00,3.10.20.10.1
2n9kA00,3.10.20.10.1
2j52A00,3.10.20.10.1
2qmtA00,3.10.20.10.1
5bmhA00,3.10.20.10.1
5bmgA00,3.10.20.10.1
3ui3A01,3.10.20.10.1
2rmmA00,3.10.20.10.1
2zw0A00,3.10.20.10.1
2on8A00,3.10.20.10.1
2onqA00,3.10.20.10.1
1mhxA00,3.10.20.10.1
1mi0B00,3.10.20.10.1
2zw1A00,3.10.20.10.1
1qkzA00,3.10.20.10.1
1fccC00,3.10.20.10.1
1em7A00,3.10.20.10.1
3v3xA00,3.10.20.10.1
4ozbA00,3.10.20.10.1
4ozbB00,3.10.20.10.1
5hg2A00,3.10.20.10.1
5hg2B00,3.10.20.10.1
5hg2C00,3.10.20.10.1
5hg2D00,3.10.20.10.1
4kgsA00,3.10.20.10.1
4kgsB00,3.10.20.10.1
5hfyA00,3.10.20.10.1
5hfyB00,3.10.20.10.1
4wh4A00,3.10.20.10.1
4kgrA00,3.10.20.10.1
4kgrB00,3.10.20.10.1
4kgrC00,3.10.20.10.1
4kgrD00,3.10.20.10.1
4kgrE00,3.10.20.10.1
4kgrF00,3.10.20.10.1
4kgrG00,3.10.20.10.1
4kgrH00,3.10.20.10.1
4kgtA00,3.10.20.10.1
4kgtB00,3.10.20.10.1
5hi1A00,3.10.20.10.1
5hi1B00,3.10.20.10.1
5hi1C00,3.10.20.10.1
5hi1D00,3.10.20.10.1
5hi1E00,3.10.20.10.1
5hi1F00,3.10.20.10.1
5hi1G00,3.10.20.10.1
5hi1H00,3.10.20.10.1
4ozaA00,3.10.20.10.1
4ozcA00,3.10.20.10.1
1mvkH00,3.10.20.10.1
1q10A00,3.10.20.10.1
1fd6A00,3.10.20.10.1
1gb4A00,3.10.20.10.1
1fclA00,3.10.20.10.1
2jwuA00,3.10.20.10.1
2kdmA00,3.10.20.10.1
2lhdA00,3.10.20.10.1
2lheA00,3.10.20.10.1
1hz6B00,3.10.20.10.2
1k50A00,3.10.20.10.2
1k51A00,3.10.20.10.2
1k52A00,3.10.20.10.2
1k53A00,3.10.20.10.2
1kh0A00,3.10.20.10.2
1jmlA00,3.10.20.10.2
2jzpA00,3.10.20.10.2
2kacA00,3.10.20.10.2
2ptlA00,3.10.20.10.2
1roeA00,3.10.20.30.1
4itkA00,3.10.20.30.1
4hroB00,3.10.20.30.2
3po0A00,3.10.20.30.2
2l83A00,3.10.20.30.2
2m19A00,3.10.20.30.2
5g5gA01,3.10.20.30.6
4zohC01,3.10.20.30.6
1vjkA00,3.10.20.30.7
1fm0D00,3.10.20.30.7
1nviD00,3.10.20.30.7
3biiD00,3.10.20.30.7
2bt6B00,3.10.20.30.10
1ayfA00,3.10.20.30.10
1cjeA00,3.10.20.30.10
2jqrB00,3.10.20.30.10
1l6vA00,3.10.20.30.10
2wlbB00,3.10.20.30.10
2mjdA00,3.10.20.30.10
2mj3A00,3.10.20.30.10
2k5pA00,3.10.20.30.29
2lekA00,3.10.20.30.29
2kl0A00,3.10.20.30.29
2gbjB00,3.10.20.90.4
3a9jB00,3.10.20.90.4
4hk2D00,3.10.20.90.4
3q3fA02,3.10.20.90.4
4auqC00,3.10.20.90.4
4hjkA00,3.10.20.90.4
1zw7A00,3.10.20.90.4
2jwzA00,3.10.20.90.4
3vfkA00,3.10.20.90.4
4fjvB00,3.10.20.90.4
2gbmA00,3.10.20.90.4
1wx9A00,3.10.20.90.16
2n9pC00,3.10.20.90.16
4nawA00,3.10.20.90.40
1wz3A01,3.10.20.90.40
